sale_id,date,store_id,product_id,quantity,unit_price,total_revenue
SAL_20160829_STR001_PRD001,2016-08-29,STR001,PRD001,3,1200.0,3600.0
SAL_20160831_STR001_PRD006,2016-08-31,STR001,PRD006,1,35.0,35.0
SAL_20160831_STR001_PRD007,2016-08-31,STR001,PRD007,2,85.0,170.0
SAL_20160831_STR001_PRD009,2016-08-31,STR001,PRD009,4,15.0,60.0
SAL_20160831_STR001_PRD010,2016-08-31,STR001,PRD010,5,60.0,300.0
SAL_20160901_STR001_PRD005,2016-09-01,STR001,PRD005,2,280.0,560.0
SAL_20160902_STR001_PRD004,2016-09-02,STR001,PRD004,2,2000.0,4000.0
SAL_20160904_STR001_PRD001,2016-09-04,STR001,PRD001,3,1200.0,3600.0
SAL_20160904_STR001_PRD006,2016-09-04,STR001,PRD006,5,35.0,175.0
SAL_20160904_STR001_PRD040,2016-09-04,STR001,PRD040,4,19.0,76.0
SAL_20160905_STR001_PRD007,2016-09-05,STR001,PRD007,6,85.0,510.0
SAL_20160905_STR001_PRD040,2016-09-05,STR001,PRD040,2,19.0,38.0
SAL_20160906_STR001_PRD002,2016-09-06,STR001,PRD002,2,950.0,1900.0
SAL_20160906_STR001_PRD005,2016-09-06,STR001,PRD005,4,280.0,1120.0
SAL_20160907_STR001_PRD001,2016-09-07,STR001,PRD001,2,1200.0,2400.0
SAL_20160907_STR001_PRD008,2016-09-07,STR001,PRD008,1,45.0,45.0
SAL_20160907_STR001_PRD040,2016-09-07,STR001,PRD040,2,19.0,38.0
SAL_20160908_STR001_PRD002,2016-09-08,STR001,PRD002,1,950.0,950.0
SAL_20160908_STR001_PRD040,2016-09-08,STR001,PRD040,3,19.0,57.0
SAL_20160909_STR001_PRD009,2016-09-09,STR001,PRD009,5,15.0,75.0
SAL_20160910_STR001_PRD001,2016-09-10,STR001,PRD001,1,1200.0,1200.0
SAL_20160910_STR001_PRD006,2016-09-10,STR001,PRD006,1,35.0,35.0
SAL_20160910_STR001_PRD040,2016-09-10,STR001,PRD040,4,19.0,76.0
SAL_20160911_STR001_PRD009,2016-09-11,STR001,PRD009,4,15.0,60.0
SAL_20160912_STR001_PRD004,2016-09-12,STR001,PRD004,3,2000.0,6000.0
SAL_20160913_STR001_PRD007,2016-09-13,STR001,PRD007,6,85.0,510.0
SAL_20160913_STR001_PRD008,2016-09-13,STR001,PRD008,5,45.0,225.0
SAL_20160914_STR001_PRD002,2016-09-14,STR001,PRD002,2,950.0,1900.0
SAL_20160915_STR001_PRD006,2016-09-15,STR001,PRD006,4,35.0,140.0
SAL_20160916_STR001_PRD001,2016-09-16,STR001,PRD001,3,1200.0,3600.0
SAL_20160916_STR001_PRD006,2016-09-16,STR001,PRD006,5,35.0,175.0
SAL_20160916_STR001_PRD010,2016-09-16,STR001,PRD010,1,60.0,60.0
SAL_20160918_STR001_PRD005,2016-09-18,STR001,PRD005,4,280.0,1120.0
SAL_20160918_STR001_PRD008,2016-09-18,STR001,PRD008,3,45.0,135.0
SAL_20160919_STR001_PRD010,2016-09-19,STR001,PRD010,4,60.0,240.0
SAL_20160921_STR001_PRD002,2016-09-21,STR001,PRD002,1,950.0,950.0
SAL_20160921_STR001_PRD005,2016-09-21,STR001,PRD005,1,280.0,280.0
SAL_20160922_STR001_PRD002,2016-09-22,STR001,PRD002,1,950.0,950.0
SAL_20160923_STR001_PRD002,2016-09-23,STR001,PRD002,1,950.0,950.0
SAL_20160924_STR001_PRD001,2016-09-24,STR001,PRD001,3,1200.0,3600.0
SAL_20160924_STR001_PRD002,2016-09-24,STR001,PRD002,1,950.0,950.0
SAL_20160924_STR001_PRD005,2016-09-24,STR001,PRD005,3,280.0,840.0
SAL_20160925_STR001_PRD008,2016-09-25,STR001,PRD008,6,45.0,270.0
SAL_20160927_STR001_PRD004,2016-09-27,STR001,PRD004,3,2000.0,6000.0
SAL_20160927_STR001_PRD008,2016-09-27,STR001,PRD008,4,45.0,180.0
SAL_20160928_STR001_PRD002,2016-09-28,STR001,PRD002,3,950.0,2850.0
SAL_20160930_STR001_PRD040,2016-09-30,STR001,PRD040,1,19.0,19.0
SAL_20161001_STR001_PRD004,2016-10-01,STR001,PRD004,1,2000.0,2000.0
SAL_20161001_STR001_PRD009,2016-10-01,STR001,PRD009,2,15.0,30.0
SAL_20161003_STR001_PRD001,2016-10-03,STR001,PRD001,2,1200.0,2400.0
SAL_20161004_STR001_PRD002,2016-10-04,STR001,PRD002,3,950.0,2850.0
SAL_20161004_STR001_PRD008,2016-10-04,STR001,PRD008,1,45.0,45.0
SAL_20161006_STR001_PRD006,2016-10-06,STR001,PRD006,4,35.0,140.0
SAL_20161006_STR001_PRD007,2016-10-06,STR001,PRD007,2,85.0,170.0
SAL_20161007_STR001_PRD004,2016-10-07,STR001,PRD004,3,2000.0,6000.0
SAL_20161007_STR001_PRD007,2016-10-07,STR001,PRD007,1,85.0,85.0
SAL_20161007_STR001_PRD010,2016-10-07,STR001,PRD010,6,60.0,360.0
SAL_20161008_STR001_PRD002,2016-10-08,STR001,PRD002,2,950.0,1900.0
SAL_20161009_STR001_PRD003,2016-10-09,STR001,PRD003,3,1600.0,4800.0
SAL_20161010_STR001_PRD009,2016-10-10,STR001,PRD009,1,15.0,15.0
SAL_20161011_STR001_PRD003,2016-10-11,STR001,PRD003,3,1600.0,4800.0
SAL_20161011_STR001_PRD004,2016-10-11,STR001,PRD004,3,2000.0,6000.0
SAL_20161011_STR001_PRD040,2016-10-11,STR001,PRD040,2,19.0,38.0
SAL_20161012_STR001_PRD006,2016-10-12,STR001,PRD006,1,35.0,35.0
SAL_20161012_STR001_PRD007,2016-10-12,STR001,PRD007,2,85.0,170.0
SAL_20161013_STR001_PRD003,2016-10-13,STR001,PRD003,2,1600.0,3200.0
SAL_20161014_STR001_PRD004,2016-10-14,STR001,PRD004,1,2000.0,2000.0
SAL_20161015_STR001_PRD010,2016-10-15,STR001,PRD010,6,60.0,360.0
SAL_20161016_STR001_PRD040,2016-10-16,STR001,PRD040,6,19.0,114.0
SAL_20161017_STR001_PRD009,2016-10-17,STR001,PRD009,2,15.0,30.0
SAL_20161018_STR001_PRD040,2016-10-18,STR001,PRD040,4,19.0,76.0
SAL_20161019_STR001_PRD040,2016-10-19,STR001,PRD040,1,19.0,19.0
SAL_20161021_STR001_PRD007,2016-10-21,STR001,PRD007,6,85.0,510.0
SAL_20161022_STR001_PRD004,2016-10-22,STR001,PRD004,1,2000.0,2000.0
SAL_20161022_STR001_PRD040,2016-10-22,STR001,PRD040,4,19.0,76.0
SAL_20161023_STR001_PRD006,2016-10-23,STR001,PRD006,6,35.0,210.0
SAL_20161024_STR001_PRD005,2016-10-24,STR001,PRD005,4,280.0,1120.0
SAL_20161029_STR001_PRD004,2016-10-29,STR001,PRD004,1,2000.0,2000.0
SAL_20161029_STR001_PRD005,2016-10-29,STR001,PRD005,1,280.0,280.0
SAL_20161029_STR001_PRD006,2016-10-29,STR001,PRD006,2,35.0,70.0
SAL_20161029_STR001_PRD010,2016-10-29,STR001,PRD010,3,60.0,180.0
SAL_20161031_STR001_PRD003,2016-10-31,STR001,PRD003,2,1600.0,3200.0
SAL_20161031_STR001_PRD009,2016-10-31,STR001,PRD009,3,15.0,45.0
SAL_20161102_STR001_PRD003,2016-11-02,STR001,PRD003,1,1600.0,1600.0
SAL_20161102_STR001_PRD005,2016-11-02,STR001,PRD005,1,280.0,280.0
SAL_20161102_STR001_PRD008,2016-11-02,STR001,PRD008,5,45.0,225.0
SAL_20161102_STR001_PRD009,2016-11-02,STR001,PRD009,4,15.0,60.0
SAL_20161103_STR001_PRD003,2016-11-03,STR001,PRD003,3,1600.0,4800.0
SAL_20161104_STR001_PRD002,2016-11-04,STR001,PRD002,3,950.0,2850.0
SAL_20161105_STR001_PRD006,2016-11-05,STR001,PRD006,3,35.0,105.0
SAL_20161107_STR001_PRD002,2016-11-07,STR001,PRD002,3,950.0,2850.0
SAL_20161107_STR001_PRD006,2016-11-07,STR001,PRD006,5,35.0,175.0
SAL_20161108_STR001_PRD009,2016-11-08,STR001,PRD009,6,15.0,90.0
SAL_20161109_STR001_PRD002,2016-11-09,STR001,PRD002,1,950.0,950.0
SAL_20161109_STR001_PRD005,2016-11-09,STR001,PRD005,2,280.0,560.0
SAL_20161110_STR001_PRD001,2016-11-10,STR001,PRD001,1,1200.0,1200.0
SAL_20161110_STR001_PRD007,2016-11-10,STR001,PRD007,5,85.0,425.0
SAL_20161110_STR001_PRD008,2016-11-10,STR001,PRD008,6,45.0,270.0
SAL_20161110_STR001_PRD010,2016-11-10,STR001,PRD010,4,60.0,240.0
SAL_20161111_STR001_PRD002,2016-11-11,STR001,PRD002,1,950.0,950.0
SAL_20161111_STR001_PRD004,2016-11-11,STR001,PRD004,2,2000.0,4000.0
SAL_20161112_STR001_PRD004,2016-11-12,STR001,PRD004,3,2000.0,6000.0
SAL_20161112_STR001_PRD005,2016-11-12,STR001,PRD005,1,280.0,280.0
SAL_20161112_STR001_PRD006,2016-11-12,STR001,PRD006,5,35.0,175.0
SAL_20161113_STR001_PRD005,2016-11-13,STR001,PRD005,2,280.0,560.0
SAL_20161113_STR001_PRD008,2016-11-13,STR001,PRD008,6,45.0,270.0
SAL_20161114_STR001_PRD006,2016-11-14,STR001,PRD006,1,35.0,35.0
SAL_20161115_STR001_PRD003,2016-11-15,STR001,PRD003,1,1600.0,1600.0
SAL_20161116_STR001_PRD002,2016-11-16,STR001,PRD002,1,950.0,950.0
SAL_20161116_STR001_PRD006,2016-11-16,STR001,PRD006,3,35.0,105.0
SAL_20161116_STR001_PRD007,2016-11-16,STR001,PRD007,6,85.0,510.0
SAL_20161117_STR001_PRD002,2016-11-17,STR001,PRD002,3,950.0,2850.0
SAL_20161117_STR001_PRD006,2016-11-17,STR001,PRD006,5,35.0,175.0
SAL_20161118_STR001_PRD006,2016-11-18,STR001,PRD006,1,35.0,35.0
SAL_20161120_STR001_PRD003,2016-11-20,STR001,PRD003,3,1600.0,4800.0
SAL_20161120_STR001_PRD004,2016-11-20,STR001,PRD004,1,2000.0,2000.0
SAL_20161120_STR001_PRD005,2016-11-20,STR001,PRD005,5,280.0,1400.0
SAL_20161121_STR001_PRD002,2016-11-21,STR001,PRD002,2,950.0,1900.0
SAL_20161121_STR001_PRD010,2016-11-21,STR001,PRD010,6,60.0,360.0
SAL_20161123_STR001_PRD040,2016-11-23,STR001,PRD040,2,19.0,38.0
SAL_20161124_STR001_PRD040,2016-11-24,STR001,PRD040,6,19.0,114.0
SAL_20161125_STR001_PRD005,2016-11-25,STR001,PRD005,1,280.0,280.0
SAL_20161125_STR001_PRD006,2016-11-25,STR001,PRD006,5,35.0,175.0
SAL_20161125_STR001_PRD009,2016-11-25,STR001,PRD009,5,15.0,75.0
SAL_20161125_STR001_PRD010,2016-11-25,STR001,PRD010,2,60.0,120.0
SAL_20161126_STR001_PRD001,2016-11-26,STR001,PRD001,2,1200.0,2400.0
SAL_20161126_STR001_PRD004,2016-11-26,STR001,PRD004,3,2000.0,6000.0
SAL_20161127_STR001_PRD003,2016-11-27,STR001,PRD003,3,1600.0,4800.0
SAL_20161127_STR001_PRD005,2016-11-27,STR001,PRD005,6,280.0,1680.0
SAL_20161127_STR001_PRD007,2016-11-27,STR001,PRD007,6,85.0,510.0
SAL_20161127_STR001_PRD010,2016-11-27,STR001,PRD010,4,60.0,240.0
SAL_20161127_STR001_PRD040,2016-11-27,STR001,PRD040,1,19.0,19.0
SAL_20161128_STR001_PRD005,2016-11-28,STR001,PRD005,1,280.0,280.0
SAL_20161128_STR001_PRD006,2016-11-28,STR001,PRD006,5,35.0,175.0
SAL_20161128_STR001_PRD040,2016-11-28,STR001,PRD040,6,19.0,114.0
SAL_20161129_STR001_PRD001,2016-11-29,STR001,PRD001,3,1200.0,3600.0
SAL_20161129_STR001_PRD003,2016-11-29,STR001,PRD003,3,1600.0,4800.0
SAL_20161129_STR001_PRD007,2016-11-29,STR001,PRD007,5,85.0,425.0
SAL_20161130_STR001_PRD010,2016-11-30,STR001,PRD010,5,60.0,300.0
SAL_20161201_STR001_PRD006,2016-12-01,STR001,PRD006,1,35.0,35.0
SAL_20161201_STR001_PRD040,2016-12-01,STR001,PRD040,4,19.0,76.0
SAL_20161202_STR001_PRD006,2016-12-02,STR001,PRD006,6,35.0,210.0
SAL_20161203_STR001_PRD007,2016-12-03,STR001,PRD007,6,85.0,510.0
SAL_20161203_STR001_PRD008,2016-12-03,STR001,PRD008,2,45.0,90.0
SAL_20161203_STR001_PRD040,2016-12-03,STR001,PRD040,2,19.0,38.0
SAL_20161204_STR001_PRD006,2016-12-04,STR001,PRD006,4,35.0,140.0
SAL_20161204_STR001_PRD008,2016-12-04,STR001,PRD008,1,45.0,45.0
SAL_20161205_STR001_PRD001,2016-12-05,STR001,PRD001,2,1200.0,2400.0
SAL_20161205_STR001_PRD003,2016-12-05,STR001,PRD003,1,1600.0,1600.0
SAL_20161205_STR001_PRD010,2016-12-05,STR001,PRD010,2,60.0,120.0
SAL_20161206_STR001_PRD006,2016-12-06,STR001,PRD006,5,35.0,175.0
SAL_20161207_STR001_PRD003,2016-12-07,STR001,PRD003,2,1600.0,3200.0
SAL_20161207_STR001_PRD010,2016-12-07,STR001,PRD010,1,60.0,60.0
SAL_20161208_STR001_PRD006,2016-12-08,STR001,PRD006,2,35.0,70.0
SAL_20161208_STR001_PRD009,2016-12-08,STR001,PRD009,2,15.0,30.0
SAL_20161208_STR001_PRD040,2016-12-08,STR001,PRD040,1,19.0,19.0
SAL_20161209_STR001_PRD003,2016-12-09,STR001,PRD003,3,1600.0,4800.0
SAL_20161210_STR001_PRD006,2016-12-10,STR001,PRD006,1,35.0,35.0
SAL_20161211_STR001_PRD006,2016-12-11,STR001,PRD006,3,35.0,105.0
SAL_20161211_STR001_PRD007,2016-12-11,STR001,PRD007,6,85.0,510.0
SAL_20161211_STR001_PRD040,2016-12-11,STR001,PRD040,3,19.0,57.0
SAL_20161212_STR001_PRD006,2016-12-12,STR001,PRD006,6,35.0,210.0
SAL_20161213_STR001_PRD004,2016-12-13,STR001,PRD004,1,2000.0,2000.0
SAL_20161213_STR001_PRD010,2016-12-13,STR001,PRD010,4,60.0,240.0
SAL_20161214_STR001_PRD006,2016-12-14,STR001,PRD006,5,35.0,175.0
SAL_20161215_STR001_PRD002,2016-12-15,STR001,PRD002,2,950.0,1900.0
SAL_20161215_STR001_PRD010,2016-12-15,STR001,PRD010,2,60.0,120.0
SAL_20161216_STR001_PRD001,2016-12-16,STR001,PRD001,2,1200.0,2400.0
SAL_20161218_STR001_PRD004,2016-12-18,STR001,PRD004,2,2000.0,4000.0
SAL_20161218_STR001_PRD005,2016-12-18,STR001,PRD005,6,280.0,1680.0
SAL_20161218_STR001_PRD040,2016-12-18,STR001,PRD040,1,19.0,19.0
SAL_20161219_STR001_PRD002,2016-12-19,STR001,PRD002,2,950.0,1900.0
SAL_20161219_STR001_PRD040,2016-12-19,STR001,PRD040,1,19.0,19.0
SAL_20161221_STR001_PRD002,2016-12-21,STR001,PRD002,3,950.0,2850.0
SAL_20161221_STR001_PRD005,2016-12-21,STR001,PRD005,2,280.0,560.0
SAL_20161222_STR001_PRD001,2016-12-22,STR001,PRD001,2,1200.0,2400.0
SAL_20161223_STR001_PRD004,2016-12-23,STR001,PRD004,3,2000.0,6000.0
SAL_20161223_STR001_PRD006,2016-12-23,STR001,PRD006,6,35.0,210.0
SAL_20161223_STR001_PRD008,2016-12-23,STR001,PRD008,2,45.0,90.0
SAL_20161223_STR001_PRD010,2016-12-23,STR001,PRD010,4,60.0,240.0
SAL_20161224_STR001_PRD001,2016-12-24,STR001,PRD001,2,1200.0,2400.0
SAL_20161224_STR001_PRD004,2016-12-24,STR001,PRD004,3,2000.0,6000.0
SAL_20161224_STR001_PRD005,2016-12-24,STR001,PRD005,6,280.0,1680.0
SAL_20161224_STR001_PRD040,2016-12-24,STR001,PRD040,5,19.0,95.0
SAL_20161225_STR001_PRD002,2016-12-25,STR001,PRD002,3,950.0,2850.0
SAL_20161225_STR001_PRD010,2016-12-25,STR001,PRD010,6,60.0,360.0
SAL_20161226_STR001_PRD040,2016-12-26,STR001,PRD040,3,19.0,57.0
SAL_20161227_STR001_PRD004,2016-12-27,STR001,PRD004,1,2000.0,2000.0
SAL_20161227_STR001_PRD007,2016-12-27,STR001,PRD007,4,85.0,340.0
SAL_20161227_STR001_PRD010,2016-12-27,STR001,PRD010,4,60.0,240.0
SAL_20161229_STR001_PRD001,2016-12-29,STR001,PRD001,3,1200.0,3600.0
SAL_20161230_STR001_PRD008,2016-12-30,STR001,PRD008,1,45.0,45.0
SAL_20161230_STR001_PRD010,2016-12-30,STR001,PRD010,1,60.0,60.0
SAL_20161231_STR001_PRD001,2016-12-31,STR001,PRD001,2,1200.0,2400.0
SAL_20161231_STR001_PRD004,2016-12-31,STR001,PRD004,2,2000.0,4000.0
SAL_20161231_STR001_PRD040,2016-12-31,STR001,PRD040,1,19.0,19.0
SAL_20170101_STR001_PRD003,2017-01-01,STR001,PRD003,2,1600.0,3200.0
SAL_20170101_STR001_PRD004,2017-01-01,STR001,PRD004,2,2000.0,4000.0
SAL_20170101_STR001_PRD009,2017-01-01,STR001,PRD009,6,15.0,90.0
SAL_20170102_STR001_PRD003,2017-01-02,STR001,PRD003,2,1600.0,3200.0
SAL_20170102_STR001_PRD005,2017-01-02,STR001,PRD005,6,280.0,1680.0
SAL_20170103_STR001_PRD001,2017-01-03,STR001,PRD001,3,1200.0,3600.0
SAL_20170104_STR001_PRD005,2017-01-04,STR001,PRD005,1,280.0,280.0
SAL_20170105_STR001_PRD006,2017-01-05,STR001,PRD006,3,35.0,105.0
SAL_20170106_STR001_PRD006,2017-01-06,STR001,PRD006,6,35.0,210.0
SAL_20170106_STR001_PRD010,2017-01-06,STR001,PRD010,6,60.0,360.0
SAL_20170107_STR001_PRD040,2017-01-07,STR001,PRD040,2,19.0,38.0
SAL_20170109_STR001_PRD002,2017-01-09,STR001,PRD002,3,950.0,2850.0
SAL_20170109_STR001_PRD040,2017-01-09,STR001,PRD040,6,19.0,114.0
SAL_20170110_STR001_PRD001,2017-01-10,STR001,PRD001,1,1200.0,1200.0
SAL_20170110_STR001_PRD003,2017-01-10,STR001,PRD003,1,1600.0,1600.0
SAL_20170110_STR001_PRD005,2017-01-10,STR001,PRD005,5,280.0,1400.0
SAL_20170110_STR001_PRD040,2017-01-10,STR001,PRD040,2,19.0,38.0
SAL_20170111_STR001_PRD002,2017-01-11,STR001,PRD002,1,950.0,950.0
SAL_20170112_STR001_PRD002,2017-01-12,STR001,PRD002,3,950.0,2850.0
SAL_20170112_STR001_PRD004,2017-01-12,STR001,PRD004,1,2000.0,2000.0
SAL_20170112_STR001_PRD006,2017-01-12,STR001,PRD006,2,35.0,70.0
SAL_20170112_STR001_PRD008,2017-01-12,STR001,PRD008,6,45.0,270.0
SAL_20170114_STR001_PRD001,2017-01-14,STR001,PRD001,1,1200.0,1200.0
SAL_20170116_STR001_PRD002,2017-01-16,STR001,PRD002,1,950.0,950.0
SAL_20170116_STR001_PRD040,2017-01-16,STR001,PRD040,6,19.0,114.0
SAL_20170117_STR001_PRD006,2017-01-17,STR001,PRD006,4,35.0,140.0
SAL_20170118_STR001_PRD002,2017-01-18,STR001,PRD002,2,950.0,1900.0
SAL_20170118_STR001_PRD005,2017-01-18,STR001,PRD005,3,280.0,840.0
SAL_20170119_STR001_PRD005,2017-01-19,STR001,PRD005,1,280.0,280.0
SAL_20170120_STR001_PRD007,2017-01-20,STR001,PRD007,5,85.0,425.0
SAL_20170120_STR001_PRD008,2017-01-20,STR001,PRD008,5,45.0,225.0
SAL_20170121_STR001_PRD007,2017-01-21,STR001,PRD007,4,85.0,340.0
SAL_20170121_STR001_PRD010,2017-01-21,STR001,PRD010,1,60.0,60.0
SAL_20170125_STR001_PRD005,2017-01-25,STR001,PRD005,6,280.0,1680.0
SAL_20170125_STR001_PRD006,2017-01-25,STR001,PRD006,5,35.0,175.0
SAL_20170125_STR001_PRD010,2017-01-25,STR001,PRD010,6,60.0,360.0
SAL_20170127_STR001_PRD006,2017-01-27,STR001,PRD006,2,35.0,70.0
SAL_20170127_STR001_PRD009,2017-01-27,STR001,PRD009,6,15.0,90.0
SAL_20170127_STR001_PRD040,2017-01-27,STR001,PRD040,6,19.0,114.0
SAL_20170128_STR001_PRD005,2017-01-28,STR001,PRD005,6,280.0,1680.0
SAL_20170129_STR001_PRD002,2017-01-29,STR001,PRD002,1,950.0,950.0
SAL_20170129_STR001_PRD006,2017-01-29,STR001,PRD006,5,35.0,175.0
SAL_20170129_STR001_PRD010,2017-01-29,STR001,PRD010,6,60.0,360.0
SAL_20170130_STR001_PRD005,2017-01-30,STR001,PRD005,3,280.0,840.0
SAL_20170130_STR001_PRD009,2017-01-30,STR001,PRD009,5,15.0,75.0
SAL_20170202_STR001_PRD008,2017-02-02,STR001,PRD008,5,45.0,225.0
SAL_20170204_STR001_PRD002,2017-02-04,STR001,PRD002,1,950.0,950.0
SAL_20170204_STR001_PRD003,2017-02-04,STR001,PRD003,3,1600.0,4800.0
SAL_20170204_STR001_PRD008,2017-02-04,STR001,PRD008,1,45.0,45.0
SAL_20170205_STR001_PRD006,2017-02-05,STR001,PRD006,2,35.0,70.0
SAL_20170208_STR001_PRD001,2017-02-08,STR001,PRD001,1,1200.0,1200.0
SAL_20170208_STR001_PRD004,2017-02-08,STR001,PRD004,1,2000.0,2000.0
SAL_20170208_STR001_PRD040,2017-02-08,STR001,PRD040,3,19.0,57.0
SAL_20170210_STR001_PRD001,2017-02-10,STR001,PRD001,3,1200.0,3600.0
SAL_20170210_STR001_PRD002,2017-02-10,STR001,PRD002,3,950.0,2850.0
SAL_20170211_STR001_PRD007,2017-02-11,STR001,PRD007,1,85.0,85.0
SAL_20170211_STR001_PRD010,2017-02-11,STR001,PRD010,6,60.0,360.0
SAL_20170214_STR001_PRD005,2017-02-14,STR001,PRD005,4,280.0,1120.0
SAL_20170214_STR001_PRD010,2017-02-14,STR001,PRD010,5,60.0,300.0
SAL_20170214_STR001_PRD040,2017-02-14,STR001,PRD040,5,19.0,95.0
SAL_20170215_STR001_PRD006,2017-02-15,STR001,PRD006,3,35.0,105.0
SAL_20170215_STR001_PRD008,2017-02-15,STR001,PRD008,5,45.0,225.0
SAL_20170215_STR001_PRD010,2017-02-15,STR001,PRD010,1,60.0,60.0
SAL_20170216_STR001_PRD040,2017-02-16,STR001,PRD040,3,19.0,57.0
SAL_20170217_STR001_PRD006,2017-02-17,STR001,PRD006,4,35.0,140.0
SAL_20170218_STR001_PRD003,2017-02-18,STR001,PRD003,3,1600.0,4800.0
SAL_20170218_STR001_PRD006,2017-02-18,STR001,PRD006,6,35.0,210.0
SAL_20170219_STR001_PRD005,2017-02-19,STR001,PRD005,5,280.0,1400.0
SAL_20170220_STR001_PRD010,2017-02-20,STR001,PRD010,3,60.0,180.0
SAL_20170221_STR001_PRD002,2017-02-21,STR001,PRD002,1,950.0,950.0
SAL_20170221_STR001_PRD005,2017-02-21,STR001,PRD005,3,280.0,840.0
SAL_20170221_STR001_PRD008,2017-02-21,STR001,PRD008,6,45.0,270.0
SAL_20170222_STR001_PRD008,2017-02-22,STR001,PRD008,2,45.0,90.0
SAL_20170224_STR001_PRD007,2017-02-24,STR001,PRD007,4,85.0,340.0
SAL_20170225_STR001_PRD006,2017-02-25,STR001,PRD006,4,35.0,140.0
SAL_20170225_STR001_PRD007,2017-02-25,STR001,PRD007,2,85.0,170.0
SAL_20170226_STR001_PRD003,2017-02-26,STR001,PRD003,1,1600.0,1600.0
SAL_20170226_STR001_PRD006,2017-02-26,STR001,PRD006,4,35.0,140.0
SAL_20170227_STR001_PRD004,2017-02-27,STR001,PRD004,3,2000.0,6000.0
SAL_20170227_STR001_PRD006,2017-02-27,STR001,PRD006,6,35.0,210.0
SAL_20170227_STR001_PRD007,2017-02-27,STR001,PRD007,4,85.0,340.0
SAL_20170227_STR001_PRD010,2017-02-27,STR001,PRD010,1,60.0,60.0
SAL_20170228_STR001_PRD002,2017-02-28,STR001,PRD002,2,950.0,1900.0
SAL_20170228_STR001_PRD004,2017-02-28,STR001,PRD004,3,2000.0,6000.0
SAL_20170228_STR001_PRD006,2017-02-28,STR001,PRD006,3,35.0,105.0
SAL_20170301_STR001_PRD004,2017-03-01,STR001,PRD004,3,2000.0,6000.0
SAL_20170301_STR001_PRD006,2017-03-01,STR001,PRD006,5,35.0,175.0
SAL_20170301_STR002_PRD006,2017-03-01,STR002,PRD006,1,35.0,35.0
SAL_20170302_STR001_PRD005,2017-03-02,STR001,PRD005,4,280.0,1120.0
SAL_20170302_STR001_PRD007,2017-03-02,STR001,PRD007,6,85.0,510.0
SAL_20170302_STR001_PRD008,2017-03-02,STR001,PRD008,3,45.0,135.0
SAL_20170303_STR001_PRD001,2017-03-03,STR001,PRD001,2,1200.0,2400.0
SAL_20170303_STR001_PRD002,2017-03-03,STR001,PRD002,2,950.0,1900.0
SAL_20170303_STR001_PRD008,2017-03-03,STR001,PRD008,6,45.0,270.0
SAL_20170304_STR001_PRD007,2017-03-04,STR001,PRD007,6,85.0,510.0
SAL_20170304_STR002_PRD005,2017-03-04,STR002,PRD005,1,280.0,280.0
SAL_20170304_STR002_PRD040,2017-03-04,STR002,PRD040,2,19.0,38.0
SAL_20170305_STR001_PRD005,2017-03-05,STR001,PRD005,2,280.0,560.0
SAL_20170306_STR001_PRD004,2017-03-06,STR001,PRD004,3,2000.0,6000.0
SAL_20170306_STR001_PRD006,2017-03-06,STR001,PRD006,5,35.0,175.0
SAL_20170307_STR001_PRD006,2017-03-07,STR001,PRD006,1,35.0,35.0
SAL_20170308_STR001_PRD003,2017-03-08,STR001,PRD003,2,1600.0,3200.0
SAL_20170308_STR002_PRD002,2017-03-08,STR002,PRD002,2,950.0,1900.0
SAL_20170308_STR002_PRD004,2017-03-08,STR002,PRD004,3,2000.0,6000.0
SAL_20170308_STR002_PRD010,2017-03-08,STR002,PRD010,5,60.0,300.0
SAL_20170308_STR002_PRD040,2017-03-08,STR002,PRD040,4,19.0,76.0
SAL_20170309_STR001_PRD010,2017-03-09,STR001,PRD010,4,60.0,240.0
SAL_20170309_STR002_PRD007,2017-03-09,STR002,PRD007,5,85.0,425.0
SAL_20170309_STR002_PRD040,2017-03-09,STR002,PRD040,4,19.0,76.0
SAL_20170310_STR001_PRD006,2017-03-10,STR001,PRD006,4,35.0,140.0
SAL_20170310_STR001_PRD007,2017-03-10,STR001,PRD007,5,85.0,425.0
SAL_20170310_STR001_PRD008,2017-03-10,STR001,PRD008,3,45.0,135.0
SAL_20170311_STR001_PRD002,2017-03-11,STR001,PRD002,1,950.0,950.0
SAL_20170311_STR002_PRD004,2017-03-11,STR002,PRD004,2,2000.0,4000.0
SAL_20170311_STR002_PRD006,2017-03-11,STR002,PRD006,2,35.0,70.0
SAL_20170312_STR002_PRD002,2017-03-12,STR002,PRD002,3,950.0,2850.0
SAL_20170312_STR002_PRD010,2017-03-12,STR002,PRD010,6,60.0,360.0
SAL_20170313_STR001_PRD010,2017-03-13,STR001,PRD010,1,60.0,60.0
SAL_20170313_STR002_PRD001,2017-03-13,STR002,PRD001,1,1200.0,1200.0
SAL_20170313_STR002_PRD007,2017-03-13,STR002,PRD007,5,85.0,425.0
SAL_20170313_STR002_PRD008,2017-03-13,STR002,PRD008,5,45.0,225.0
SAL_20170315_STR001_PRD001,2017-03-15,STR001,PRD001,1,1200.0,1200.0
SAL_20170315_STR001_PRD004,2017-03-15,STR001,PRD004,2,2000.0,4000.0
SAL_20170315_STR001_PRD006,2017-03-15,STR001,PRD006,2,35.0,70.0
