movement_id,date,store_id,product_id,movement_type,quantity,reason
MOV_SALE_20260815_STR001_PRD006,2026-08-15,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260816_STR001_PRD006,2026-08-16,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260817_STR001_PRD006,2026-08-17,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260818_STR001_PRD006,2026-08-18,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260819_STR001_PRD006,2026-08-19,STR001,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260820_STR001_PRD006,2026-08-20,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260821_STR001_PRD006,2026-08-21,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260822_STR001_PRD006,2026-08-22,STR001,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260823_STR001_PRD006,2026-08-23,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260824_STR001_PRD006,2026-08-24,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260825_STR001_PRD006,2026-08-25,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_PURCH_20260825_STR001_PRD006,2026-08-25,STR001,PRD006,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR001_PRD006,2026-08-26,STR001,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260827_STR001_PRD006,2026-08-27,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260828_STR001_PRD006,2026-08-28,STR001,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260831_STR001_PRD006,2026-08-31,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260901_STR001_PRD006,2026-09-01,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260902_STR001_PRD006,2026-09-02,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260903_STR001_PRD006,2026-09-03,STR001,PRD006,SALE,-4,Customer Sale Transaction
MOV_ADJ_20260903_STR001_PRD006,2026-09-03,STR001,PRD006,PURCHASE,102,Audit Balance Alignment
MOV_INIT_STR001_PRD007,2026-06-06,STR001,PRD007,OPENING,83,Opening Inventory Balance
MOV_SALE_20260606_STR001_PRD007,2026-06-06,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260607_STR001_PRD007,2026-06-07,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260608_STR001_PRD007,2026-06-08,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260609_STR001_PRD007,2026-06-09,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260614_STR001_PRD007,2026-06-14,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260621_STR001_PRD007,2026-06-21,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260622_STR001_PRD007,2026-06-22,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260624_STR001_PRD007,2026-06-24,STR001,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260628_STR001_PRD007,2026-06-28,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260629_STR001_PRD007,2026-06-29,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260630_STR001_PRD007,2026-06-30,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260704_STR001_PRD007,2026-07-04,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260712_STR001_PRD007,2026-07-12,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260718_STR001_PRD007,2026-07-18,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260720_STR001_PRD007,2026-07-20,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260721_STR001_PRD007,2026-07-21,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260725_STR001_PRD007,2026-07-25,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260726_STR001_PRD007,2026-07-26,STR001,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR001_PRD007,2026-07-28,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260801_STR001_PRD007,2026-08-01,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260803_STR001_PRD007,2026-08-03,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260804_STR001_PRD007,2026-08-04,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260806_STR001_PRD007,2026-08-06,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260810_STR001_PRD007,2026-08-10,STR001,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260817_STR001_PRD007,2026-08-17,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260821_STR001_PRD007,2026-08-21,STR001,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260822_STR001_PRD007,2026-08-22,STR001,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260824_STR001_PRD007,2026-08-24,STR001,PRD007,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260825_STR001_PRD007,2026-08-25,STR001,PRD007,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260903_STR001_PRD007,2026-09-03,STR001,PRD007,SALE,-2,Customer Sale Transaction
MOV_ADJ_20260903_STR001_PRD007,2026-09-03,STR001,PRD007,PURCHASE,12,Audit Balance Alignment
MOV_INIT_STR001_PRD008,2026-06-06,STR001,PRD008,OPENING,62,Opening Inventory Balance
MOV_SALE_20260606_STR001_PRD008,2026-06-06,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260608_STR001_PRD008,2026-06-08,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260610_STR001_PRD008,2026-06-10,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260620_STR001_PRD008,2026-06-20,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260626_STR001_PRD008,2026-06-26,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260627_STR001_PRD008,2026-06-27,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260628_STR001_PRD008,2026-06-28,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260629_STR001_PRD008,2026-06-29,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260630_STR001_PRD008,2026-06-30,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260701_STR001_PRD008,2026-07-01,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260705_STR001_PRD008,2026-07-05,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260707_STR001_PRD008,2026-07-07,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260708_STR001_PRD008,2026-07-08,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260710_STR001_PRD008,2026-07-10,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260711_STR001_PRD008,2026-07-11,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260712_STR001_PRD008,2026-07-12,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260713_STR001_PRD008,2026-07-13,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260717_STR001_PRD008,2026-07-17,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260722_STR001_PRD008,2026-07-22,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260725_STR001_PRD008,2026-07-25,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260726_STR001_PRD008,2026-07-26,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260729_STR001_PRD008,2026-07-29,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260731_STR001_PRD008,2026-07-31,STR001,PRD008,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260802_STR001_PRD008,2026-08-02,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260804_STR001_PRD008,2026-08-04,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260809_STR001_PRD008,2026-08-09,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260810_STR001_PRD008,2026-08-10,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260811_STR001_PRD008,2026-08-11,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260812_STR001_PRD008,2026-08-12,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260813_STR001_PRD008,2026-08-13,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260816_STR001_PRD008,2026-08-16,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260818_STR001_PRD008,2026-08-18,STR001,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260825_STR001_PRD008,2026-08-25,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260825_STR001_PRD008,2026-08-25,STR001,PRD008,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR001_PRD008,2026-08-26,STR001,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260902_STR001_PRD008,2026-09-02,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260903_STR001_PRD008,2026-09-03,STR001,PRD008,SALE,-2,Customer Sale Transaction
MOV_ADJ_20260903_STR001_PRD008,2026-09-03,STR001,PRD008,ADJUSTMENT,-9,Audit Balance Alignment
MOV_INIT_STR001_PRD009,2026-06-06,STR001,PRD009,OPENING,204,Opening Inventory Balance
MOV_SALE_20260606_STR001_PRD009,2026-06-06,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260612_STR001_PRD009,2026-06-12,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260618_STR001_PRD009,2026-06-18,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260624_STR001_PRD009,2026-06-24,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260625_STR001_PRD009,2026-06-25,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260626_STR001_PRD009,2026-06-26,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260628_STR001_PRD009,2026-06-28,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260703_STR001_PRD009,2026-07-03,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260704_STR001_PRD009,2026-07-04,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260705_STR001_PRD009,2026-07-05,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260709_STR001_PRD009,2026-07-09,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260710_STR001_PRD009,2026-07-10,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260712_STR001_PRD009,2026-07-12,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260714_STR001_PRD009,2026-07-14,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260717_STR001_PRD009,2026-07-17,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260722_STR001_PRD009,2026-07-22,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260723_STR001_PRD009,2026-07-23,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260724_STR001_PRD009,2026-07-24,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260725_STR001_PRD009,2026-07-25,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR001_PRD009,2026-07-28,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260802_STR001_PRD009,2026-08-02,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260808_STR001_PRD009,2026-08-08,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260809_STR001_PRD009,2026-08-09,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260810_STR001_PRD009,2026-08-10,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260812_STR001_PRD009,2026-08-12,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260813_STR001_PRD009,2026-08-13,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260815_STR001_PRD009,2026-08-15,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260817_STR001_PRD009,2026-08-17,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260819_STR001_PRD009,2026-08-19,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260822_STR001_PRD009,2026-08-22,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260823_STR001_PRD009,2026-08-23,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260824_STR001_PRD009,2026-08-24,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_SALE_20260826_STR001_PRD009,2026-08-26,STR001,PRD009,SALE,-1,Customer Sale Transaction
MOV_SALE_20260903_STR001_PRD009,2026-09-03,STR001,PRD009,SALE,-2,Customer Sale Transaction
MOV_ADJ_20260903_STR001_PRD009,2026-09-03,STR001,PRD009,PURCHASE,24,Audit Balance Alignment
MOV_INIT_STR001_PRD010,2026-06-06,STR001,PRD010,OPENING,52,Opening Inventory Balance
MOV_SALE_20260607_STR001_PRD010,2026-06-07,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260608_STR001_PRD010,2026-06-08,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260611_STR001_PRD010,2026-06-11,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260618_STR001_PRD010,2026-06-18,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260621_STR001_PRD010,2026-06-21,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260629_STR001_PRD010,2026-06-29,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260630_STR001_PRD010,2026-06-30,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260701_STR001_PRD010,2026-07-01,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260702_STR001_PRD010,2026-07-02,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260704_STR001_PRD010,2026-07-04,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260706_STR001_PRD010,2026-07-06,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260709_STR001_PRD010,2026-07-09,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260710_STR001_PRD010,2026-07-10,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260711_STR001_PRD010,2026-07-11,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260720_STR001_PRD010,2026-07-20,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260722_STR001_PRD010,2026-07-22,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260727_STR001_PRD010,2026-07-27,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260728_STR001_PRD010,2026-07-28,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260730_STR001_PRD010,2026-07-30,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260731_STR001_PRD010,2026-07-31,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260731_STR001_PRD010,2026-07-31,STR001,PRD010,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260801_STR001_PRD010,2026-08-01,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260803_STR001_PRD010,2026-08-03,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260805_STR001_PRD010,2026-08-05,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260806_STR001_PRD010,2026-08-06,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_SALE_20260807_STR001_PRD010,2026-08-07,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR001_PRD010,2026-08-08,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260817_STR001_PRD010,2026-08-17,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_SALE_20260819_STR001_PRD010,2026-08-19,STR001,PRD010,SALE,-2,Customer Sale Transaction
MOV_SALE_20260821_STR001_PRD010,2026-08-21,STR001,PRD010,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260825_STR001_PRD010,2026-08-25,STR001,PRD010,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260828_STR001_PRD010,2026-08-28,STR001,PRD010,SALE,-3,Customer Sale Transaction
MOV_ADJ_20260903_STR001_PRD010,2026-09-03,STR001,PRD010,ADJUSTMENT,-11,Audit Balance Alignment
MOV_INIT_STR001_PRD011,2026-06-06,STR001,PRD011,OPENING,87,Opening Inventory Balance
MOV_SALE_20260607_STR001_PRD011,2026-06-07,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260608_STR001_PRD011,2026-06-08,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260609_STR001_PRD011,2026-06-09,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260610_STR001_PRD011,2026-06-10,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260611_STR001_PRD011,2026-06-11,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260614_STR001_PRD011,2026-06-14,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260615_STR001_PRD011,2026-06-15,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260616_STR001_PRD011,2026-06-16,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260617_STR001_PRD011,2026-06-17,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260618_STR001_PRD011,2026-06-18,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260622_STR001_PRD011,2026-06-22,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260624_STR001_PRD011,2026-06-24,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260625_STR001_PRD011,2026-06-25,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260626_STR001_PRD011,2026-06-26,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260629_STR001_PRD011,2026-06-29,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260630_STR001_PRD011,2026-06-30,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260701_STR001_PRD011,2026-07-01,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260702_STR001_PRD011,2026-07-02,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260703_STR001_PRD011,2026-07-03,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260704_STR001_PRD011,2026-07-04,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260708_STR001_PRD011,2026-07-08,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260712_STR001_PRD011,2026-07-12,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260713_STR001_PRD011,2026-07-13,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260714_STR001_PRD011,2026-07-14,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260716_STR001_PRD011,2026-07-16,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260717_STR001_PRD011,2026-07-17,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260718_STR001_PRD011,2026-07-18,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260719_STR001_PRD011,2026-07-19,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260720_STR001_PRD011,2026-07-20,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260722_STR001_PRD011,2026-07-22,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260723_STR001_PRD011,2026-07-23,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260727_STR001_PRD011,2026-07-27,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260729_STR001_PRD011,2026-07-29,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260731_STR001_PRD011,2026-07-31,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260731_STR001_PRD011,2026-07-31,STR001,PRD011,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260802_STR001_PRD011,2026-08-02,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260803_STR001_PRD011,2026-08-03,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260804_STR001_PRD011,2026-08-04,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260806_STR001_PRD011,2026-08-06,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR001_PRD011,2026-08-08,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260809_STR001_PRD011,2026-08-09,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260812_STR001_PRD011,2026-08-12,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260813_STR001_PRD011,2026-08-13,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260814_STR001_PRD011,2026-08-14,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260815_STR001_PRD011,2026-08-15,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260816_STR001_PRD011,2026-08-16,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260817_STR001_PRD011,2026-08-17,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260818_STR001_PRD011,2026-08-18,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260819_STR001_PRD011,2026-08-19,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260820_STR001_PRD011,2026-08-20,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260823_STR001_PRD011,2026-08-23,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_PURCH_20260825_STR001_PRD011,2026-08-25,STR001,PRD011,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR001_PRD011,2026-08-26,STR001,PRD011,SALE,-2,Customer Sale Transaction
MOV_SALE_20260828_STR001_PRD011,2026-08-28,STR001,PRD011,SALE,-3,Customer Sale Transaction
MOV_SALE_20260830_STR001_PRD011,2026-08-30,STR001,PRD011,SALE,-4,Customer Sale Transaction
MOV_SALE_20260902_STR001_PRD011,2026-09-02,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_SALE_20260903_STR001_PRD011,2026-09-03,STR001,PRD011,SALE,-1,Customer Sale Transaction
MOV_ADJ_20260903_STR001_PRD011,2026-09-03,STR001,PRD011,PURCHASE,31,Audit Balance Alignment
MOV_INIT_STR001_PRD012,2026-06-06,STR001,PRD012,OPENING,78,Opening Inventory Balance
MOV_SALE_20260608_STR001_PRD012,2026-06-08,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260614_STR001_PRD012,2026-06-14,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260615_STR001_PRD012,2026-06-15,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260616_STR001_PRD012,2026-06-16,STR001,PRD012,SALE,-1,Customer Sale Transaction
MOV_SALE_20260617_STR001_PRD012,2026-06-17,STR001,PRD012,SALE,-3,Customer Sale Transaction
MOV_SALE_20260619_STR001_PRD012,2026-06-19,STR001,PRD012,SALE,-1,Customer Sale Transaction
MOV_SALE_20260627_STR001_PRD012,2026-06-27,STR001,PRD012,SALE,-3,Customer Sale Transaction
MOV_SALE_20260629_STR001_PRD012,2026-06-29,STR001,PRD012,SALE,-1,Customer Sale Transaction
MOV_SALE_20260630_STR001_PRD012,2026-06-30,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260709_STR001_PRD012,2026-07-09,STR001,PRD012,SALE,-3,Customer Sale Transaction
MOV_SALE_20260710_STR001_PRD012,2026-07-10,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260714_STR001_PRD012,2026-07-14,STR001,PRD012,SALE,-1,Customer Sale Transaction
MOV_SALE_20260717_STR001_PRD012,2026-07-17,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260721_STR001_PRD012,2026-07-21,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260724_STR001_PRD012,2026-07-24,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260725_STR001_PRD012,2026-07-25,STR001,PRD012,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR001_PRD012,2026-07-28,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260804_STR001_PRD012,2026-08-04,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR001_PRD012,2026-08-08,STR001,PRD012,SALE,-2,Customer Sale Transaction
MOV_SALE_20260814_STR001_PRD012,2026-08-14,STR001,PRD012,SALE,-1,Customer Sale Transaction
